341.3,687.61,1540,7.6008,-12.502,8.4773,-9.4363,6.2652,-10.624,9.2775,-13.808,9.302,-7.5854,10.188,-10.661,8.5346,0.78157,6.9324,3.1732e-07
300.84,867.29,1671.9,7.9832,-9.7753,9.1225,-8.2139,4.9894,-10.117,8.8238,-11.829,8.1133,-8.3941,7.554,-13.067,23.927,1.2194,8.1656,8.5677e-07
322.23,690.23,1612.7,6.4192,-8.7027,11.262,-10.57,5.0521,-17.552,9.6598,-9.1411,7.7325,-9.8437,9.2182,-10.289,16.19,0.83054,10.55,1.0861e-06
324.24,592.61,1667.8,7.8178,-9.1795,11.313,-6.7294,7.2106,-10.058,7.8911,-8.3669,6.6889,-6.4712,6.8435,-11.277,16.426,0.89954,7.8828,1.1877e-05
305.37,602.26,1607,7.7531,-8.928,10.957,-9.6618,6.5358,-12.133,9.5926,-11.975,8.4557,-8.5421,8.5448,-7.7533,20.474,0.94827,16.334,2.0487e-06
294.31,723.54,1562,8.8918,-8.3096,9.6611,-9.5126,8.5008,-17.383,7.8827,-9.8816,12.023,-8.8337,10.304,-8.031,11.058,0.32651,9.6193,7.1394e-06
251.27,646.79,1550.2,10.33,-8.3373,9.5172,-9.4524,8.1779,-16.393,9.9743,-11.094,9.6253,-8.2818,10.148,-9.4323,10.224,0.5614,5.4467,1.0685e-06
295.87,659.76,1530.2,9.4295,-11.975,10.41,-13.813,6.5414,-11.177,10.003,-8.3917,12.253,-8.7865,9.4447,-10.58,8.0497,0.4949,12.461,4.2466e-07
289.84,615.6,1636.6,6.5346,-9.0611,11.143,-7.1876,6.0531,-9.224,10.449,-9.1682,7.5167,-9.0062,8.844,-10.048,10.745,0.62204,7.1124,4.1738e-07
323.64,575.47,1606.9,6.8111,-8.699,9.7676,-7.0676,5.835,-15.609,9.5926,-8.4357,9.0281,-8.7384,9.0915,-9.4392,15.614,1.0226,8.2158,4.4079e-06
280.31,487.65,1574.7,11.798,-7.8113,11.786,-6.7565,7.5466,-11.089,10.278,-8.7336,8.8092,-8.3253,8.3703,-9.8943,6.7375,0.35409,4.7704,4.3461e-06
272.72,737,1659.1,8.5215,-11.775,8.5883,-8.8023,6.0096,-11.927,7.0233,-7.6741,8.9756,-7.3865,10.729,-8.8009,17.642,1.2181,9.9499,2.0798e-07
279.75,641.19,1628.2,7.539,-13.348,9.0044,-7.8689,7.9071,-11.844,11.068,-8.6505,7.6975,-7.1723,9.915,-7.3183,12.044,0.54169,8.187,4.9059e-07
263.58,607.89,1655.1,7.4991,-9.1657,10.112,-8.4882,6.4688,-13.237,9.0987,-7.8699,9.7646,-8.7464,6.4182,-9.9569,10.648,0.50529,13.537,5.1496e-07
254.21,669.78,1581.9,7.4539,-10.545,11.067,-8.7613,7.5771,-10.077,9.6197,-9.811,7.7407,-8.4509,8.8742,-6.5843,15.29,1.6174,11.211,5.2088e-07
262.53,604.4,1566.8,8.5131,-12.675,9.4288,-7.0212,6.7974,-10.356,9.6716,-12.341,7.7564,-9.7485,8.208,-9.0146,14.061,1.1542,9.2466,3.1267e-06
255.55,684.25,1686.4,5.8722,-10.273,12.945,-7.0245,5.9433,-7.6072,9.4416,-7.4062,7.993,-8.0567,7.0342,-6.9445,14.359,0.3952,4.268,5.0874e-07
243.93,628.93,1807.1,9.5807,-7.9645,12.472,-9.096,9.1638,-8.4168,9.0845,-7.1603,10.034,-7.5669,8.996,-6.7213,23.473,0.9798,8.4954,3.9617e-06
244.48,706.05,1574.5,9.4601,-10.152,12.515,-8.1953,6.5027,-11.967,8.9572,-8.0629,12.423,-9.927,7.8537,-7.1596,12.107,0.88076,18.529,3.4534e-06
248.07,663.1,1524.8,8.4444,-9.8877,10.684,-10.848,5.8997,-12.096,9.4756,-9.1471,11.27,-9.8644,8.1761,-8.7051,12.241,0.99362,14.5,1.3132e-06
233.82,656.89,1503.5,10.3,-9.9466,9.9692,-8.9774,6.6795,-15.532,8.9655,-8.3665,9.6713,-8.6294,7.845,-8.9576,12.714,0.9996,10.759,1.0955e-06
226.09,639.15,1470.5,10.211,-9.2703,7.9693,-9.427,7.7733,-13.228,9.5016,-8.7916,9.3646,-8.8161,8.4754,-7.7362,14.489,0.94452,7.9139,1.343e-06
238.04,646.6,1763.7,5.7476,-10.135,11.805,-5.1669,5.5188,-4.8924,9.0585,-10.354,7.2963,-7.2601,8.542,-6.6651,9.3588,0.35939,4.5985,5.1807e-07
258.1,531.6,1716.6,7.8373,-10.394,11.071,-9.2434,6.3773,-6.9827,9.9912,-8.7385,8.3458,-8.8845,7.3391,-8.1774,13.597,0.68093,5.9126,5.4461e-06
341.53,618.85,1772.8,4.987,-14.839,11.774,-3.657,3.4274,-11.074,12.378,-9.9553,5.853,-4.334,7.3673,-11.902,22.015,1.0649,8.7704,2.0795e-06
332.1,707.46,1765.7,7.5114,-13.908,9.7663,-7.1089,5.0124,-14.316,10.995,-10.42,6.9549,-6.5724,9.0332,-13.44,14.268,0.69904,8.9555,3.6332e-07
304.4,831.38,1511.1,6.1293,-12.6,7.8512,-8.3762,5.0479,-14.856,9.3277,-7.4149,7.0166,-10.786,8.3711,-9.8302,5.5181,0.086541,0.53243,1.4926e-06
313.41,718.93,1616.6,6.7416,-16.586,10.484,-7.7213,5.6947,-14.095,10.336,-8.9387,6.6691,-6.2496,9.7239,-9.3026,14.841,0.88829,9.8428,1.2851e-05
293.52,870.9,1736.9,7.1384,-13.006,6.0941,-4.468,4.6166,-8.3209,10.192,-12.749,7.6912,-5.6504,7.5103,-8.7503,25.302,1.2074,7.6236,5.5615e-06
292.99,943.02,1861.4,4.8431,-13.904,6.4031,-6.8547,3.2746,-9.6849,13.326,-14.862,6.6373,-7.069,5.3119,-7.5257,18.158,0.40259,5.8345,1.0245e-06
354.35,707.1,1710.9,7.5573,-14.898,9.583,-9.58,4.7303,-14.005,10.193,-8.3809,7.4368,-11.977,9.3821,-10.813,13.649,0.9108,12.296,9.4262e-07
267.5,650.3,1916.6,6.9745,-7.4437,11.429,-5.3711,5.008,-13.787,11.555,-7.8186,10.421,-6.74,8.1472,-7.1327,22.653,0.97269,6.2775,5.7011e-06
315.42,680.64,1899.6,5.9311,-10.042,11.396,-6.6984,4.2701,-11.21,10.592,-10.53,7.9963,-7.1928,7.2916,-9.6466,24.346,1.1444,8.7061,7.5383e-07
339.85,782.04,1681.2,8.3375,-14.909,13.426,-12.646,5.9274,-15.942,11.935,-9.5643,12.236,-8.4237,10.041,-8.9962,14.243,0.49858,9.8983,1.8142e-06
333.07,738.34,1568.7,8.2586,-14.674,11.411,-9.1317,5.2585,-13.009,12.227,-9.4663,7.629,-9.6475,8.098,-13.303,14.633,0.65052,9.5949,3.607e-06
350.94,739.5,1791.2,7.1421,-12.479,11.328,-10.866,5.7684,-16.693,10.275,-10.06,9.696,-12.147,8.1267,-10.162,18.743,0.86254,16.512,7.1866e-07
309.01,644.72,1766.7,7.306,-14.198,14.194,-7.7997,5.0471,-11.625,11.714,-11.411,8.3588,-10.647,9.267,-8.3284,10.214,0.35678,8.9631,1.0767e-06
337.54,671.79,1774,6.3542,-11.862,12.511,-6.7445,4.8525,-14.251,11.577,-12.103,7.8936,-7.7684,8.0708,-9.0403,20.188,0.90106,7.5503,6.7895e-06
