296.15,778.8,1654.4,5.8111,-8.4265,5.9877,-5.6283,4.8655,-5.7185,8.4814,-7.8145,10.411,-6.8281,5.9047,-6.5655,17.887,0.57397,4.643,4.1599e-06
284.22,631.03,1703.8,7.2076,-8.4597,10.285,-8.7079,8.5675,-6.9745,8.7558,-7.6466,8.0363,-7.4302,7.5657,-5.9766,15.46,0.69972,6.1097,1.6344e-05
269.79,610.1,1656.6,8.3969,-8.4215,11.848,-7.2559,8.8259,-5.7619,8.4794,-7.6273,6.9057,-10.57,7.3496,-5.8941,10.949,0.27387,4.6018,5.8442e-06
237.5,617.79,1814.5,5.7154,-7.3241,12.06,-3.4697,5.8405,-5.2996,7.9769,-6.1012,9.0302,-7.0447,6.0918,-5.9667,12.344,0.3505,2.6755,1.3447e-05
355.57,594.73,1718.1,5.3,-7.1837,9.2284,-4.5085,3.9538,-12.626,9.6595,-8.6035,7.1672,-6.7053,5.0763,-12.488,15.226,0.65056,5.0663,1.4704e-05
338.13,708.04,1668.8,9.6448,-12.944,10.09,-7.5543,8.9005,-10.398,9.2187,-8.2589,8.6035,-7.582,9.0789,-13.759,13.335,1.0346,11.716,7.059e-06
282.29,835.35,1729.3,5.6318,-10.644,6.2494,-4.4297,4.6053,-8.4042,10.35,-11.524,7.7993,-3.8933,7.5894,-5.0811,26.987,0.62914,5.1517,2.7266e-05
343.86,659.62,1729,8.3339,-9.9512,9.1334,-7.5503,6.644,-13.888,9.84,-8.7032,6.3566,-8.6177,7.3108,-9.4861,16.18,0.96702,8.9514,3.9199e-06
377.07,657.07,1697.4,7.1362,-15.514,9.4954,-8.5781,6.1546,-12.084,8.5541,-9.7991,7.6555,-8.5223,6.4632,-7.2112,13.692,0.55609,9.6764,9.7563e-06
369.57,646.91,1686.4,6.6278,-13.152,5.8513,-6.6651,5.175,-12.633,12.212,-11.655,6.1389,-5.6682,8.8157,-10.123,8.6402,0.19252,6.2117,1.0366e-06
321.73,742.79,1642.3,7.794,-10.706,11.683,-8.6031,8.0815,-16.086,11.767,-10.048,8.7257,-7.6448,13.802,-13.54,15.501,0.63508,9.765,7.5999e-06
330.03,702.61,1596.9,7.8033,-15.536,11.984,-8.861,7.5992,-13.268,10.055,-9.9275,11.455,-7.3163,9.7683,-7.9444,10.172,0.39662,8.0557,1.0644e-06
304.38,647.61,1563.6,9.4062,-13.541,10.482,-9.4491,7.3585,-12.257,10.749,-11.262,8.6041,-6.736,8.8967,-10.348,10.765,0.45706,5.775,1.2474e-06
345.27,640.07,1692.8,8.0491,-8.9721,9.7159,-4.9706,5.7405,-8.4216,8.0705,-10.293,5.7771,-6.6604,8.9792,-7.7216,4.5294,0.1051,1.8902,9.2428e-07
348.89,650.22,1729.3,6.2445,-14.18,13.211,-8.072,4.3983,-12.554,8.5935,-10.85,8.3505,-6.1621,7.8298,-9.9883,15.871,0.62903,10.903,2.7747e-05
